Codice Letturista,Data Lettura,Ora Lettura,Latitude,Longitude,Accessibilità
MN0525,2024-08-08,08:14:00,45.1453027,10.7993937,
MN0409,2024-05-08,14:08:00,45.1215714,10.8662901,
MN0386,2024-07-08,11:58:00,45.1493992,10.796806,
MN0233,2024-05-08,11:16:00,45.1547872,10.7960242,
MN0525,2024-08-08,11:22:00,45.1452154,10.8001019,
MN0386,2024-07-08,10:58:00,45.1488266,10.7963469,
MN0022,2024-09-08,13:23:00,45.1437383,10.7663009,
MN0233,2024-07-08,17:06:00,45.1372618,10.8782711,
MN0022,2024-05-08,09:27:00,45.149229,10.7717019,
MN0386,2024-06-08,09:29:00,45.1493734,10.795394,
MN0022,2024-08-08,12:54:00,45.1505652,10.7674431,
MN0386,2024-09-08,08:41:00,45.1550164,10.7978818,
MN0233,2024-07-08,14:43:00,45.1371908,10.8757986,
MN0409,2024-07-08,08:17:00,45.1515157,10.7717469,
MN0233,2024-08-08,11:42:00,45.1498518,10.7943456,
MN0022,2024-05-08,10:42:00,45.1471376,10.7701667,
MN0525,2024-08-08,08:18:00,45.1452841,10.7995144,
MN0386,2024-07-08,12:10:00,45.1493791,10.7966344,
MN0386,2024-09-08,14:20:00,45.1449634,10.7955767,
MN0022,2024-06-08,09:26:00,45.1446424,10.7678586,
MN0005,2024-08-08,09:23:00,45.1489681,10.7918005,
MN0022,2024-05-08,08:28:00,45.1469135,10.7687932,
MN0409,2024-08-08,12:41:00,45.1498973,10.7640066,
MN0386,2024-08-08,10:05:00,45.1521137,10.7999852,
MN0386,2024-06-08,08:06:00,45.1479993,10.7955148,
MN0386,2024-09-08,10:33:00,45.1544827,10.7961814,
MN0409,2024-06-08,09:58:00,45.1500735,10.7721704,
MN0233,2024-08-08,10:26:00,45.1493102,10.7935123,
MN0022,2024-09-08,13:18:00,45.1442503,10.7663933,
MN0022,2024-08-08,10:09:00,45.1444465,10.7654266,
MN0409,2024-09-08,11:35:00,45.150408,10.7539961,
MN0409,2024-08-08,08:58:00,45.1503806,10.7644048,
MN0386,2024-08-08,10:46:00,45.1516812,10.8002973,
MN0386,2024-07-08,10:59:00,45.148861,10.7962997,
MN0386,2024-09-08,13:28:00,45.1449685,10.7956044,
MN0022,2024-06-08,08:38:00,45.1455109,10.7684138,
MN0022,2024-09-08,07:58:00,45.1485823,10.7676357,
MN0022,2024-05-08,10:35:00,45.1473492,10.7701204,
MN0022,2024-05-08,09:33:00,45.1490279,10.7709945,
MN0386,2024-06-08,09:01:00,45.1486763,10.7954168,
MN0536,2024-07-08,08:04:00,45.1444779,10.8011014,
MN0409,2024-05-08,15:00:00,45.1247712,10.867546,
MN0536,2024-07-08,10:18:00,45.1438349,10.8001468,
MN0022,2024-06-08,09:00:00,45.1449868,10.7688105,
MN0022,2024-08-08,11:33:00,45.145557,10.7661883,
MN0409,2024-07-08,11:02:00,45.1485029,10.7703006,
MN0022,2024-08-08,08:16:00,45.1469937,10.7614545,
MN0386,2024-07-08,09:12:00,45.151913,10.7968183,
MN0386,2024-09-08,09:53:00,45.1537243,10.796469,
MN0386,2024-05-08,12:00:00,45.1493919,10.7941549,
MN0386,2024-09-08,12:58:00,45.1474203,10.7963729,
MN0022,2024-05-08,11:59:00,45.1457444,10.7703126,
MN0386,2024-07-08,10:57:00,45.1488099,10.7960362,
MN0022,2024-09-08,08:06:00,45.1491827,10.7679505,
MN0022,2024-06-08,10:25:00,45.1444382,10.7681926,
MN0409,2024-08-08,12:34:00,45.1499667,10.7639352,
MN0005,2024-08-08,09:58:00,45.1481055,10.7953794,
MN0022,2024-05-08,11:14:00,45.1467384,10.7698374,
MN0386,2024-08-08,12:46:00,45.1543559,10.7970214,
MN0536,2024-08-08,09:09:00,45.1476408,10.7977736,
MN0536,2024-08-08,09:24:00,45.147479,10.7973588,
MN0005,2024-08-08,11:48:00,45.1511985,10.7923481,
MN0022,2024-06-08,12:05:00,45.1412977,10.7680874,
MN0005,2024-08-08,09:33:00,45.1484575,10.7931248,
MN0536,2024-07-08,13:04:00,45.1448615,10.8010176,
MN0409,2024-08-08,13:13:00,45.1504192,10.7635757,
MN0005,2024-07-08,10:39:00,45.1509424,10.7940936,
MN0022,2024-07-08,07:53:00,45.1421549,10.7650332,
MN0233,2024-06-08,16:20:00,45.1329119,10.854547,
MN0386,2024-05-08,11:31:00,45.149352,10.794816,
MN0525,2024-08-08,10:42:00,45.1457959,10.7991316,
MN0536,2024-07-08,16:21:00,45.144649,10.8021441,
MN0005,2024-05-08,14:14:00,45.1493757,10.788195,
MN0233,2024-08-08,10:45:00,45.1492327,10.7929736,
MN0409,2024-07-08,08:42:00,45.1497386,10.7702025,
MN0233,2024-08-08,11:35:00,45.1499711,10.7944959,
MN0386,2024-07-08,10:38:00,45.1510109,10.793375,
MN0233,2024-07-08,16:23:00,45.1377783,10.8758811,
MN0386,2024-05-08,10:23:00,45.1489771,10.7958894,
MN0022,2024-06-08,09:44:00,45.1441002,10.7678904,
MN0525,2024-08-08,14:35:00,45.145305,10.8005875,
MN0386,2024-08-08,11:56:00,45.1502303,10.7996412,
MN0022,2024-05-08,15:05:00,45.1458639,10.769232,
MN0022,2024-08-08,07:53:00,45.1524995,10.7689779,
MN0022,2024-08-08,07:55:00,45.152544,10.7689583,
MN0022,2024-08-08,07:55:00,45.152544,10.7689583,
MN0022,2024-08-08,07:53:00,45.1525616,10.769023,
MN0386,2024-08-08,10:49:00,45.1590221,10.8023899,
MN0005,2024-07-08,13:28:00,45.148738,10.789538,
MN0022,2024-05-08,09:43:00,45.1484235,10.7711862,
MN0022,2024-06-08,11:58:00,45.1431856,10.768518,
MN0386,2024-09-08,11:20:00,45.1543658,10.7968148,
MN0536,2024-08-08,10:27:00,45.1480576,10.7972724,
MN0022,2024-07-08,11:00:00,45.1450922,10.7619501,
MN0386,2024-08-08,09:57:00,45.15192,10.8005488,
MN0022,2024-09-08,11:18:00,45.1457285,10.7664936,
MN0386,2024-06-08,09:09:00,45.1490362,10.7951642,
MN0536,2024-08-08,14:30:00,45.1447365,10.7981868,
MN0022,2024-06-08,09:13:00,45.1450828,10.7683255,
MN0525,2024-08-08,09:55:00,45.1465143,10.8002243,
MN0536,2024-07-08,09:52:00,45.1434844,10.8001239,
MN0233,2024-08-08,14:15:00,45.1498829,10.7929649,
MN0233,2024-05-08,12:54:00,45.1534647,10.7951414,
MN0536,2024-08-08,11:37:00,45.1472467,10.7985182,
MN0536,2024-07-08,10:09:00,45.1435401,10.8005347,
MN0022,2024-06-08,08:34:00,45.1456071,10.7683231,
MN0233,2024-08-08,15:00:00,45.1508567,10.7934472,
MN0409,2024-06-08,14:42:00,45.1517728,10.7714303,
MN0386,2024-08-08,12:24:00,45.1517464,10.8004589,
MN0409,2024-08-08,09:50:00,45.1505668,10.7651271,
MN0409,2024-09-08,09:39:00,45.1538066,10.7495491,
MN0409,2024-09-08,09:15:00,45.1485754,10.7649691,
MN0409,2024-06-08,11:55:00,45.1504623,10.7706934,
MN0409,2024-09-08,11:26:00,45.1506989,10.7537509,
MN0409,2024-09-08,08:56:00,45.1489341,10.7646679,
MN0409,2024-05-08,14:50:00,45.1215714,10.8662901,
MN0022,2024-07-08,13:51:00,45.1415488,10.768555,
MN0386,2024-06-08,10:34:00,45.1500007,10.7957891,
MN0409,2024-08-08,13:04:00,45.1500112,10.7640238,
MN0386,2024-06-08,08:07:00,45.1509424,10.7940936,
MN0536,2024-08-08,10:13:00,45.1480948,10.7967805,
MN0022,2024-09-08,11:16:00,45.1457196,10.7666574,
MN0409,2024-05-08,14:45:00,45.1215714,10.8662901,
MN0022,2024-08-08,10:58:00,45.1445376,10.764173,
MN0536,2024-08-08,10:37:00,45.1482172,10.7972496,
MN0233,2024-07-08,13:10:00,45.1365246,10.8773374,
MN0409,2024-09-08,09:03:00,45.14884,10.7646688,
MN0536,2024-08-08,10:31:00,45.1480357,10.7972698,
MN0386,2024-06-08,12:27:00,45.1490247,10.7957711,
MN0386,2024-08-08,08:58:00,45.1507643,10.7976569,
MN0022,2024-07-08,10:27:00,45.1476195,10.7636015,
MN0022,2024-07-08,10:27:00,45.1476195,10.7636015,
MN0233,2024-06-08,10:13:00,45.1550164,10.7978818,
MN0005,2024-05-08,12:04:00,45.1471525,10.7947388,
MN0022,2024-08-08,11:52:00,45.1498189,10.770345,
MN0022,2024-05-08,07:55:00,45.1462911,10.7691014,
MN0536,2024-08-08,10:34:00,45.1480583,10.7972585,
MN0536,2024-08-08,10:31:00,45.1480726,10.7971612,
MN0409,2024-09-08,13:18:00,45.1430061,10.7654257,
MN0409,2024-05-08,09:15:00,45.1213781,10.8608869,
MN0409,2024-05-08,08:45:00,45.1218896,10.8601534,
MN0409,2024-05-08,08:26:00,45.1213507,10.8609246,
MN0409,2024-06-08,11:52:00,45.15046,10.7706576,
MN0409,2024-05-08,08:30:00,45.1213859,10.8603393,
MN0409,2024-05-08,09:19:00,45.1212523,10.8617814,
MN0409,2024-05-08,13:53:00,45.1268149,10.8672177,
MN0409,2024-05-08,14:27:00,45.1263977,10.8661567,
MN0409,2024-05-08,14:24:00,45.1263722,10.8661423,
MN0409,2024-05-08,14:19:00,45.1263375,10.8673437,
MN0409,2024-05-08,13:47:00,45.1271934,10.8682038,
MN0409,2024-05-08,13:48:00,45.1268165,10.8675855,
MN0409,2024-05-08,13:41:00,45.1270681,10.8680615,
MN0409,2024-05-08,09:42:00,45.1299802,10.8676136,
MN0409,2024-05-08,13:02:00,45.1294036,10.8676454,
MN0409,2024-05-08,12:47:00,45.1285578,10.8667804,
MN0409,2024-05-08,11:59:00,45.1270134,10.8661284,
MN0409,2024-05-08,10:15:00,45.1224428,10.8618441,
MN0409,2024-05-08,09:54:00,45.1222465,10.8613951,
MN0409,2024-05-08,10:05:00,45.1220577,10.8604497,
MN0409,2024-05-08,10:04:00,45.1220572,10.8603234,
MN0409,2024-05-08,10:03:00,45.1220458,10.860432,
MN0409,2024-05-08,10:01:00,45.1218796,10.8606999,
MN0233,2024-07-08,16:04:00,45.1382794,10.8732797,
MN0233,2024-07-08,16:38:00,45.1375333,10.8793599,
MN0233,2024-07-08,17:29:00,45.1371188,10.8784688,
MN0233,2024-07-08,14:21:00,45.1463566,10.8698437,
MN0233,2024-07-08,14:22:00,45.1376826,10.8756992,
MN0233,2024-07-08,14:22:00,45.1376826,10.8756992,
MN0233,2024-07-08,14:29:00,45.1370463,10.8753171,
MN0386,2024-06-08,09:58:00,45.1496344,10.7951552,
MN0233,2024-07-08,14:42:00,45.1371416,10.8760612,
MN0233,2024-07-08,14:54:00,45.1374754,10.8769207,
MN0233,2024-07-08,14:58:00,45.1374433,10.8766604,
MN0233,2024-07-08,15:01:00,45.1371653,10.8767355,
MN0233,2024-07-08,15:04:00,45.1369063,10.8770438,
MN0233,2024-07-08,11:03:00,45.1377824,10.8763834,
MN0233,2024-07-08,15:45:00,45.1386168,10.8763227,
MN0409,2024-06-08,14:44:00,45.1520006,10.7716124,
MN0409,2024-06-08,14:44:00,45.1520006,10.7716124,
MN0409,2024-06-08,14:44:00,45.1520006,10.7716124,
MN0005,2024-08-08,13:56:00,45.151048,10.7928991,
MN0005,2024-08-08,12:14:00,45.1511946,10.7923682,
MN0536,2024-08-08,14:22:00,45.1448072,10.7983251,
MN0022,2024-07-08,14:03:00,45.1428142,10.7681488,
MN0022,2024-06-08,08:47:00,45.1412977,10.7680874,
MN0409,2024-05-08,13:22:00,45.12583,10.8666836,
MN0233,2024-05-08,11:26:00,45.1549756,10.795619,
MN0386,2024-07-08,12:11:00,45.149367,10.7966332,
MN0409,2024-08-08,14:39:00,45.1479252,10.7605613,
MN0386,2024-06-08,12:01:00,45.1530045,10.7962189,
MN0022,2024-07-08,12:09:00,45.1520527,10.7690483,
MN0386,2024-07-08,10:39:00,45.1510109,10.793375,
MN0525,2024-08-08,14:18:00,45.1442391,10.8013213,
MN0409,2024-07-08,10:16:00,45.1486106,10.7695032,
MN0005,2024-06-08,15:58:00,45.1413553,10.8605687,
MN0022,2024-07-08,14:45:00,45.1412977,10.7680874,
MN0022,2024-05-08,08:43:00,45.1471539,10.7691859,
MN0022,2024-09-08,07:56:00,45.1486013,10.7677042,
MN0233,2024-07-08,12:52:00,45.1359041,10.8732714,
MN0409,2024-06-08,09:44:00,45.1509474,10.7723718,
MN0022,2024-06-08,08:29:00,45.1453768,10.7691256,
MN0409,2024-06-08,11:50:00,45.1504872,10.7710371,
MN0536,2024-07-08,12:12:00,45.1446399,10.79905,
MN0409,2024-06-08,12:40:00,45.1504249,10.7725269,
MN0233,2024-07-08,13:12:00,45.1364692,10.8763909,
MN0409,2024-06-08,09:53:00,45.1520609,10.7722417,
MN0233,2024-07-08,13:12:00,45.1364692,10.8763909,
MN0409,2024-06-08,09:29:00,45.1509501,10.7723639,
MN0409,2024-06-08,09:33:00,45.1509504,10.7723624,
MN0386,2024-06-08,08:02:00,45.1509424,10.7940936,
MN0409,2024-06-08,09:23:00,45.1506211,10.7723197,
MN0409,2024-06-08,09:23:00,45.1506211,10.7723197,
MN0409,2024-06-08,08:47:00,45.1498428,10.7729939,
MN0536,2024-08-08,08:04:00,45.1470195,10.7977297,
MN0386,2024-08-08,11:45:00,45.1511303,10.8002086,
MN0233,2024-07-08,12:49:00,45.1359368,10.8732276,
MN0525,2024-08-08,12:41:00,45.1445937,10.7982638,
MN0409,2024-06-08,15:42:00,45.1478587,10.7715327,
MN0409,2024-06-08,16:02:00,45.1463605,10.770035,
MN0409,2024-06-08,13:05:00,45.1508295,10.7705962,
MN0409,2024-06-08,12:58:00,45.1498837,10.771337,
MN0409,2024-07-08,08:56:00,45.1499965,10.7706288,
MN0525,2024-08-08,15:20:00,45.1450764,10.80159,
MN0409,2024-06-08,13:28:00,45.1494435,10.7712783,
MN0409,2024-07-08,08:04:00,45.1512842,10.7716747,
MN0233,2024-05-08,13:03:00,45.1550164,10.7978818,
MN0409,2024-07-08,08:12:00,45.1516027,10.7714821,
MN0409,2024-07-08,09:54:00,45.1509656,10.7713136,
MN0409,2024-07-08,12:56:00,45.1502106,10.7722091,
MN0409,2024-07-08,08:30:00,45.149659,10.7703103,
MN0022,2024-08-08,12:09:00,45.1494112,10.7714564,
MN0409,2024-07-08,09:34:00,45.1489902,10.7706131,
MN0409,2024-07-08,12:11:00,45.1484491,10.7694614,
MN0409,2024-07-08,10:17:00,45.1486456,10.7695228,
MN0409,2024-07-08,10:20:00,45.1488396,10.7697331,
MN0409,2024-07-08,11:12:00,45.1500735,10.7721704,
MN0409,2024-07-08,11:13:00,45.1500735,10.7721704,
MN0022,2024-05-08,09:33:00,45.1490282,10.7711277,
MN0022,2024-05-08,09:33:00,45.1490282,10.7711277,
MN0022,2024-05-08,09:13:00,45.1485703,10.7709994,
MN0022,2024-09-08,08:06:00,45.1491827,10.7679505,
MN0525,2024-08-08,09:55:00,45.1465143,10.8002243,
MN0022,2024-05-08,09:11:00,45.1484062,10.770879,
MN0022,2024-05-08,09:41:00,45.14839,10.7711457,
MN0022,2024-05-08,09:43:00,45.1484235,10.7711862,
MN0022,2024-05-08,09:05:00,45.1481377,10.7707383,
MN0022,2024-05-08,10:23:00,45.147739,10.770355,
MN0022,2024-05-08,10:20:00,45.147353,10.7700345,
MN0022,2024-05-08,09:01:00,45.1479287,10.7704669,
MN0022,2024-05-08,08:47:00,45.1472101,10.769783,
MN0022,2024-05-08,08:01:00,45.1462615,10.7692219,
MN0022,2024-05-08,11:58:00,45.1457444,10.7703126,
MN0536,2024-08-08,08:49:00,45.1474542,10.7975109,
MN0525,2024-08-08,09:29:00,45.1465143,10.8002243,
MN0536,2024-07-08,14:30:00,45.1453198,10.8023668,
MN0386,2024-08-08,10:56:00,45.1518155,10.7998725,
MN0005,2024-08-08,09:09:00,45.1490777,10.791215,
MN0022,2024-06-08,08:41:00,45.1456123,10.7683176,
MN0022,2024-06-08,09:31:00,45.1447895,10.7679872,
MN0022,2024-08-08,08:11:00,45.1471871,10.7619028,
MN0022,2024-06-08,10:07:00,45.1446569,10.7685358,
MN0022,2024-06-08,10:50:00,45.1439702,10.7680843,
MN0536,2024-08-08,12:01:00,45.1458464,10.7986991,
MN0022,2024-06-08,12:33:00,45.1430652,10.768314,
MN0022,2024-06-08,12:27:00,45.1429606,10.7680626,
MN0022,2024-06-08,12:19:00,45.143027,10.7674261,
MN0022,2024-07-08,14:37:00,45.142381,10.7684212,
MN0022,2024-07-08,14:32:00,45.1424937,10.7678141,
MN0022,2024-07-08,14:32:00,45.1426594,10.7676514,
MN0022,2024-07-08,14:25:00,45.142652,10.767668,
MN0409,2024-09-08,09:48:00,45.1541168,10.7501495,
MN0409,2024-09-08,14:23:00,45.143011,10.7665515,
MN0409,2024-09-08,13:39:00,45.1442508,10.7638836,
MN0409,2024-09-08,13:47:00,45.1437645,10.7642466,
MN0409,2024-09-08,13:49:00,45.1431119,10.7643762,
MN0409,2024-09-08,14:17:00,45.1430179,10.7665698,
MN0022,2024-09-08,12:46:00,45.142949,10.7658282,
MN0022,2024-08-08,10:25:00,45.1456423,10.7661905,
MN0386,2024-08-08,08:58:00,45.1507625,10.797586,
MN0022,2024-08-08,09:52:00,45.1448867,10.7644498,
MN0022,2024-08-08,10:13:00,45.1444625,10.7653449,
MN0409,2024-06-08,12:35:00,45.1507042,10.7724941,
MN0022,2024-08-08,10:06:00,45.1446261,10.7649458,
MN0022,2024-08-08,10:56:00,45.1442093,10.7646012,
MN0022,2024-09-08,11:55:00,45.1458205,10.764667,
MN0022,2024-07-08,11:48:00,45.1436482,10.7682373,
MN0022,2024-09-08,12:30:00,45.1462758,10.7647409,
MN0022,2024-09-08,11:07:00,45.1462739,10.7654627,
MN0022,2024-09-08,08:48:00,45.1515868,10.7685544,
MN0233,2024-08-08,10:33:00,45.1491683,10.7934021,
MN0409,2024-05-08,14:37:00,45.1253113,10.8673534,
MN0233,2024-06-08,11:30:00,45.1810077,10.7950533,
MN0409,2024-06-08,09:47:00,45.1510453,10.7722389,
MN0409,2024-05-08,10:35:00,45.1219149,10.8623266,
MN0525,2024-08-08,08:47:00,45.1462255,10.7995714,
MN0409,2024-08-08,11:16:00,45.1490347,10.7706586,
MN0022,2024-09-08,10:37:00,45.1474723,10.7655469,
MN0409,2024-07-08,13:12:00,45.1503761,10.771135,
MN0022,2024-08-08,12:34:00,45.1520727,10.7691021,
MN0022,2024-07-08,11:43:00,45.1460135,10.7643843,
MN0525,2024-08-08,11:20:00,45.1452185,10.8001152,
MN0022,2024-07-08,13:03:00,45.1445512,10.7627648,
MN0022,2024-07-08,11:02:00,45.1449662,10.7619911,
MN0409,2024-05-08,13:44:00,45.126846,10.8678845,
MN0409,2024-05-08,15:01:00,45.1247456,10.8675409,
MN0022,2024-08-08,09:14:00,45.1448963,10.7612125,
MN0022,2024-08-08,09:13:00,45.1448963,10.7612125,
MN0022,2024-08-08,08:57:00,45.1456358,10.7602788,
MN0022,2024-07-08,14:05:00,45.1427981,10.7680688,
MN0536,2024-07-08,15:41:00,45.1448582,10.8027567,
MN0233,2024-07-08,13:08:00,45.136444,10.8770095,
MN0022,2024-09-08,11:01:00,45.1466089,10.7652214,
MN0386,2024-06-08,10:30:00,45.1497365,10.7955028,
MN0386,2024-05-08,12:36:00,45.1507798,10.7946651,
MN0386,2024-05-08,12:38:00,45.1507844,10.7946551,
MN0022,2024-06-08,10:15:00,45.1445635,10.7682345,
MN0409,2024-05-08,14:55:00,45.1253113,10.8673534,
MN0005,2024-05-08,13:14:00,45.1504664,10.7831218,
MN0233,2024-05-08,11:44:00,45.1551139,10.7950952,
MN0022,2024-05-08,08:11:00,45.146605,10.7689285,
MN0525,2024-08-08,09:41:00,45.1474548,10.7998122,
MN0233,2024-05-08,09:25:00,45.1540652,10.7962748,
MN0233,2024-06-08,11:54:00,45.1331256,10.8608211,
MN0386,2024-09-08,13:29:00,45.1449685,10.7956044,
MN0386,2024-06-08,08:17:00,45.1479685,10.7952007,
MN0386,2024-08-08,12:35:00,45.1520768,10.7993584,
MN0409,2024-05-08,15:06:00,45.1257193,10.8666868,
MN0409,2024-05-08,15:05:00,45.125751,10.866465,
MN0409,2024-05-08,15:04:00,45.1248722,10.8676091,
MN0386,2024-08-08,12:01:00,45.1503424,10.8005523,
MN0409,2024-05-08,15:05:00,45.125751,10.866465,
MN0409,2024-05-08,14:48:00,45.1311595,10.87109,
MN0525,2024-08-08,08:27:00,45.1429542,10.8003554,
MN0409,2024-07-08,13:11:00,45.150392,10.7711317,
MN0536,2024-07-08,09:08:00,45.1436225,10.7995415,
MN0022,2024-05-08,15:07:00,45.1456375,10.7684969,
MN0386,2024-08-08,09:04:00,45.1509195,10.7977969,
MN0536,2024-08-08,12:44:00,45.1452827,10.7986541,
MN0005,2024-05-08,09:20:00,45.1492582,10.7873428,
MN0536,2024-08-08,09:13:00,45.1476663,10.7975369,
MN0022,2024-06-08,11:18:00,45.1437106,10.7678705,
MN0386,2024-07-08,08:11:00,45.1515452,10.7967613,
MN0536,2024-08-08,09:15:00,45.1476563,10.7974813,
MN0409,2024-07-08,13:04:00,45.1500735,10.7721704,
MN0536,2024-08-08,12:45:00,45.1452827,10.7986541,
MN0409,2024-06-08,15:19:00,45.1510329,10.7704578,
MN0536,2024-07-08,10:56:00,45.144173,10.800097,
MN0386,2024-08-08,08:12:00,45.1539251,10.7977218,
MN0386,2024-06-08,08:09:00,45.1509424,10.7940936,
MN0022,2024-05-08,10:34:00,45.1472622,10.7701099,
MN0386,2024-07-08,10:59:00,45.148861,10.7962997,
MN0536,2024-07-08,12:03:00,45.1447912,10.7993842,
MN0386,2024-09-08,09:21:00,45.153639,10.7959101,
MN0233,2024-07-08,13:08:00,45.1433052,10.8615885,
MN0409,2024-09-08,14:51:00,45.1447942,10.7964347,
MN0386,2024-05-08,08:53:00,45.1506593,10.7943601,
MN0409,2024-05-08,14:50:00,45.1215714,10.8662901,
MN0409,2024-07-08,11:46:00,45.148145,10.7694012,
MN0525,2024-08-08,11:51:00,45.145663,10.8015243,
MN0022,2024-06-08,11:43:00,45.1442889,10.7688721,
MN0386,2024-06-08,08:47:00,45.1486515,10.7953749,
MN0536,2024-07-08,16:02:00,45.1448461,10.8024521,
MN0233,2024-05-08,17:31:00,45.1577977,10.8615572,
MN0005,2024-08-08,14:16:00,45.1511057,10.7925968,
MN0525,2024-08-08,08:35:00,45.1429542,10.8003554,
MN0409,2024-05-08,15:01:00,45.1247456,10.8675409,
MN0233,2024-05-08,12:48:00,45.1537193,10.7951959,
MN0022,2024-06-08,11:49:00,45.1445683,10.7690178,
MN0409,2024-05-08,12:40:00,45.1293913,10.8676606,
MN0233,2024-08-08,11:41:00,45.1498341,10.7943631,
MN0409,2024-09-08,11:55:00,45.1479405,10.7569064,
MN0386,2024-07-08,13:29:00,45.1491935,10.7968101,
MN0386,2024-05-08,10:32:00,45.1481663,10.7958411,
MN0525,2024-08-08,09:14:00,45.1468601,10.7996255,
MN0386,2024-05-08,09:44:00,45.1516071,10.7961315,
MN0386,2024-05-08,10:23:00,45.1489771,10.7958894,
MN0386,2024-06-08,08:14:00,45.1479097,10.7953468,
MN0022,2024-08-08,08:49:00,45.1470875,10.7628437,
MN0005,2024-05-08,14:07:00,45.1492063,10.7880069,
MN0409,2024-05-08,13:26:00,45.126366,10.8660922,
MN0536,2024-07-08,14:29:00,45.1453289,10.8023919,
MN0409,2024-05-08,09:28:00,45.122003,10.8619688,
MN0022,2024-06-08,11:17:00,45.1436802,10.7678414,
MN0409,2024-07-08,13:11:00,45.150388,10.7711681,
MN0233,2024-07-08,11:04:00,45.1383453,10.8763095,
MN0386,2024-05-08,13:06:00,45.149595,10.7941289,
MN0409,2024-07-08,13:37:00,45.1503619,10.7721666,
MN0409,2024-09-08,13:58:00,45.1427632,10.7656891,
MN0386,2024-05-08,09:41:00,45.1516795,10.7960899,
MN0005,2024-05-08,12:49:00,45.1499983,10.7836907,
MN0386,2024-07-08,11:43:00,45.149129,10.7979255,
MN0386,2024-06-08,12:00:00,45.1530142,10.7961995,
MN0409,2024-08-08,09:09:00,45.1508602,10.7644469,
MN0409,2024-08-08,09:10:00,45.1508602,10.7644469,
MN0409,2024-08-08,09:14:00,45.1508752,10.7644568,
MN0233,2024-07-08,16:56:00,45.1372592,10.8792444,
MN0409,2024-09-08,15:37:00,45.1444265,10.7976052,
MN0536,2024-08-08,14:54:00,45.1466909,10.798783,
MN0386,2024-07-08,09:26:00,45.1516724,10.7967671,
MN0409,2024-06-08,11:25:00,45.1514638,10.7711186,
MN0409,2024-08-08,13:42:00,45.150186,10.7632324,
MN0386,2024-09-08,09:39:00,45.1536012,10.7959637,
MN0409,2024-07-08,13:26:00,45.1504333,10.771152,
MN0409,2024-06-08,14:59:00,45.1527635,10.7716262,
MN0022,2024-09-08,07:56:00,45.1485682,10.7676388,
MN0409,2024-07-08,13:34:00,45.1502289,10.7710594,
MN0233,2024-08-08,15:01:00,45.1509784,10.792936,
MN0022,2024-09-08,12:22:00,45.1465794,10.76524,
MN0409,2024-06-08,09:31:00,45.1509501,10.7723639,
MN0409,2024-06-08,09:46:00,45.1509731,10.7723272,
MN0022,2024-09-08,08:40:00,45.1521547,10.7689436,
MN0409,2024-05-08,15:05:00,45.1248722,10.8676091,
MN0022,2024-07-08,08:45:00,45.1414997,10.7566312,
MN0386,2024-05-08,08:53:00,45.1506643,10.7942955,
MN0525,2024-08-08,11:20:00,45.1452185,10.8001152,
MN0525,2024-08-08,13:42:00,45.1436275,10.8013796,
MN0022,2024-05-08,09:58:00,45.1480376,10.7710354,
MN0386,2024-08-08,11:10:00,45.1521975,10.799933,
MN0536,2024-08-08,09:23:00,45.1474471,10.7974453,
MN0536,2024-08-08,08:48:00,45.1474542,10.7975109,
MN0005,2024-07-08,09:13:00,45.1492224,10.7916779,
MN0409,2024-07-08,11:51:00,45.147914,10.7696882,
MN0525,2024-08-08,15:09:00,45.1465143,10.8002243,
MN0386,2024-06-08,08:27:00,45.1483494,10.7955637,
MN0409,2024-05-08,10:04:00,45.1220572,10.8603234,
MN0386,2024-08-08,08:51:00,45.1506735,10.7970833,
MN0386,2024-08-08,08:50:00,45.1506735,10.7970833,
MN0536,2024-08-08,12:58:00,45.1452451,10.7984609,
MN0536,2024-08-08,12:12:00,45.1455294,10.7986003,
MN0525,2024-08-08,14:53:00,45.1454294,10.8008778,
MN0536,2024-07-08,08:59:00,45.1435848,10.799498,
MN0536,2024-07-08,10:24:00,45.1438343,10.8001472,
MN0536,2024-07-08,09:20:00,45.1437845,10.7994057,
MN0005,2024-08-08,14:57:00,45.1513814,10.7925176,
MN0005,2024-08-08,08:31:00,45.1500398,10.7923988,
MN0409,2024-09-08,09:52:00,45.1542491,10.7500326,
MN0022,2024-09-08,12:49:00,45.1436873,10.7663548,
MN0386,2024-09-08,08:56:00,45.1532314,10.7962857,
MN0386,2024-07-08,10:06:00,45.1596723,10.8048732,
MN0525,2024-08-08,11:18:00,45.1452279,10.8001182,
MN0022,2024-06-08,12:11:00,45.1432286,10.767735,
MN0022,2024-07-08,14:06:00,45.1428021,10.7680943,
MN0409,2024-09-08,09:54:00,45.1542382,10.750068,
MN0386,2024-05-08,12:41:00,45.1506301,10.7938033,
MN0386,2024-08-08,12:10:00,45.1511694,10.7985428,
MN0386,2024-09-08,10:31:00,45.1545363,10.7961372,
MN0409,2024-09-08,10:46:00,45.1548127,10.7534052,
MN0022,2024-07-08,14:39:00,45.142381,10.7684212,
MN0409,2024-05-08,13:50:00,45.1269992,10.8669504,
MN0525,2024-08-08,11:07:00,45.1451098,10.7991517,
MN0233,2024-05-08,09:40:00,45.1550164,10.7978818,
MN0386,2024-05-08,10:04:00,45.1509132,10.7960739,
